"subject.code","answer","context","condition","badness"
"R_1jwUh0dtFWDuT4x",9,"Maybe 5 Bad","maybe","bad"
"R_1mL9sBksGn4Chrc",-10,"Maybe 5 Bad","maybe","bad"
"R_1ooRxXWrJBeti3l",-32,"Maybe 5 Bad","maybe","bad"
"R_1pmV7CCbwnNL4bs",-8,"Maybe 5 Bad","maybe","bad"
"R_1qg5zxG4OHT34gX",0,"Maybe 5 Bad","maybe","bad"
"R_1rwYAjoube9ImlK",32,"Maybe 5 Bad","maybe","bad"
"R_22DGikbZewcoEkH",-40,"Maybe 5 Bad","maybe","bad"
"R_22R1B5mN0RA0RMU",-50,"Maybe 5 Bad","maybe","bad"
"R_2aQ6gax5O03RSIv",-39,"Maybe 5 Bad","maybe","bad"
"R_2dlINIzP1v3FX0g",-39,"Maybe 5 Bad","maybe","bad"
"R_2ebd9LcKLlwFO5v",-18,"Maybe 5 Bad","maybe","bad"
"R_2h5GlipyzZ47VLj",-30,"Maybe 5 Bad","maybe","bad"
"R_2QrLW0BHAjWVg7Q",-30,"Maybe 5 Bad","maybe","bad"
"R_2rAt1AD0sqk7yPG",30,"Maybe 5 Bad","maybe","bad"
"R_2rkgUKYk3bYGIoF",-15,"Maybe 5 Bad","maybe","bad"
"R_2uCFCg6xVDEY02q",-10,"Maybe 5 Bad","maybe","bad"
"R_2XizCOMyNrGa7Az",-20,"Maybe 5 Bad","maybe","bad"
"R_31zuDrqUATmHgFI",-20,"Maybe 5 Bad","maybe","bad"
"R_32KqOo2AEj0tVdX",-50,"Maybe 5 Bad","maybe","bad"
"R_3D77jkyASlRGTqD",-20,"Maybe 5 Bad","maybe","bad"
"R_3dDE8OS7jARHVcT",-21,"Maybe 5 Bad","maybe","bad"
"R_3G3S0l7VxciaIWg",-33,"Maybe 5 Bad","maybe","bad"
"R_3iI892aKIzlTCm3",-7,"Maybe 5 Bad","maybe","bad"
"R_3KW9H9FC1ifo1YV",-15,"Maybe 5 Bad","maybe","bad"
"R_3MRne9JybULuGPX",-15,"Maybe 5 Bad","maybe","bad"
"R_a90wt16hQIHhsRj",-41,"Maybe 5 Bad","maybe","bad"
"R_Aaiu7NwZQoFdazT",-25,"Maybe 5 Bad","maybe","bad"
"R_AhSldTz7xNWz7SF",-5,"Maybe 5 Bad","maybe","bad"
"R_ANeTIXcBIwyfggV",12,"Maybe 5 Bad","maybe","bad"
"R_BDEiiuol7PCm5od",-40,"Maybe 5 Bad","maybe","bad"
"R_PwfHbOWesn6tR0l",-50,"Maybe 5 Bad","maybe","bad"
"R_sChbmfdhKx3fYFb",-30,"Maybe 5 Bad","maybe","bad"
"R_SIBMbeTFd37lOY9",-50,"Maybe 5 Bad","maybe","bad"
"R_XLNB6At9fKflzG1",-31,"Maybe 5 Bad","maybe","bad"
"R_z6C8dk0TuG2cq2t",-50,"Maybe 5 Bad","maybe","bad"
"R_0TbvEJOOdRE8Po5",-1,"Yes 10 Bad","yes","bad"
"R_10NQO6ofuvssLna",-50,"Yes 10 Bad","yes","bad"
"R_125YC954CGborqS",-30,"Yes 10 Bad","yes","bad"
"R_1FKepxOiPxYVQHz",-50,"Yes 10 Bad","yes","bad"
"R_1igi8iqWfkvrcc1",-21,"Yes 10 Bad","yes","bad"
"R_1jwjzf7E6IsgZqq",-12,"Yes 10 Bad","yes","bad"
"R_1jwUh0dtFWDuT4x",4,"Yes 10 Bad","yes","bad"
"R_1mL9sBksGn4Chrc",-19,"Yes 10 Bad","yes","bad"
"R_1ooRxXWrJBeti3l",-31,"Yes 10 Bad","yes","bad"
"R_1pmV7CCbwnNL4bs",0,"Yes 10 Bad","yes","bad"
"R_1qg5zxG4OHT34gX",0,"Yes 10 Bad","yes","bad"
"R_1rwYAjoube9ImlK",15,"Yes 10 Bad","yes","bad"
"R_22DGikbZewcoEkH",-45,"Yes 10 Bad","yes","bad"
"R_22R1B5mN0RA0RMU",-50,"Yes 10 Bad","yes","bad"
"R_2aQ6gax5O03RSIv",-34,"Yes 10 Bad","yes","bad"
"R_2dlINIzP1v3FX0g",-29,"Yes 10 Bad","yes","bad"
"R_2ebd9LcKLlwFO5v",-47,"Yes 10 Bad","yes","bad"
"R_2h5GlipyzZ47VLj",-35,"Yes 10 Bad","yes","bad"
"R_2QrLW0BHAjWVg7Q",-19,"Yes 10 Bad","yes","bad"
"R_2rAt1AD0sqk7yPG",8,"Yes 10 Bad","yes","bad"
"R_2rkgUKYk3bYGIoF",-20,"Yes 10 Bad","yes","bad"
"R_2uCFCg6xVDEY02q",-16,"Yes 10 Bad","yes","bad"
"R_2XizCOMyNrGa7Az",-25,"Yes 10 Bad","yes","bad"
"R_31zuDrqUATmHgFI",-25,"Yes 10 Bad","yes","bad"
"R_32KqOo2AEj0tVdX",-33,"Yes 10 Bad","yes","bad"
"R_3D77jkyASlRGTqD",-23,"Yes 10 Bad","yes","bad"
"R_3dDE8OS7jARHVcT",-3,"Yes 10 Bad","yes","bad"
"R_3G3S0l7VxciaIWg",-39,"Yes 10 Bad","yes","bad"
"R_3iI892aKIzlTCm3",25,"Yes 10 Bad","yes","bad"
"R_3KW9H9FC1ifo1YV",-7,"Yes 10 Bad","yes","bad"
"R_3MRne9JybULuGPX",-50,"Yes 10 Bad","yes","bad"
"R_a90wt16hQIHhsRj",-41,"Yes 10 Bad","yes","bad"
"R_Aaiu7NwZQoFdazT",-10,"Yes 10 Bad","yes","bad"
"R_AhSldTz7xNWz7SF",-7,"Yes 10 Bad","yes","bad"
"R_ANeTIXcBIwyfggV",42,"Yes 10 Bad","yes","bad"
"R_BDEiiuol7PCm5od",-36,"Yes 10 Bad","yes","bad"
"R_PwfHbOWesn6tR0l",-50,"Yes 10 Bad","yes","bad"
"R_sChbmfdhKx3fYFb",-41,"Yes 10 Bad","yes","bad"
"R_SIBMbeTFd37lOY9",-25,"Yes 10 Bad","yes","bad"
"R_XLNB6At9fKflzG1",-24,"Yes 10 Bad","yes","bad"
"R_z6C8dk0TuG2cq2t",-50,"Yes 10 Bad","yes","bad"
"R_0TbvEJOOdRE8Po5",2,"Yes B Bad","yes","bad"
"R_10NQO6ofuvssLna",-27,"Yes B Bad","yes","bad"
"R_125YC954CGborqS",-21,"Yes B Bad","yes","bad"
"R_1FKepxOiPxYVQHz",-10,"Yes B Bad","yes","bad"
"R_1igi8iqWfkvrcc1",-13,"Yes B Bad","yes","bad"
"R_1jwjzf7E6IsgZqq",-16,"Yes B Bad","yes","bad"
"R_1jwUh0dtFWDuT4x",50,"Yes B Bad","yes","bad"
"R_1mL9sBksGn4Chrc",0,"Yes B Bad","yes","bad"
"R_1ooRxXWrJBeti3l",12,"Yes B Bad","yes","bad"
"R_1pmV7CCbwnNL4bs",0,"Yes B Bad","yes","bad"
"R_1qg5zxG4OHT34gX",-3,"Yes B Bad","yes","bad"
"R_1rwYAjoube9ImlK",32,"Yes B Bad","yes","bad"
"R_22DGikbZewcoEkH",-10,"Yes B Bad","yes","bad"
"R_22R1B5mN0RA0RMU",50,"Yes B Bad","yes","bad"
"R_2aQ6gax5O03RSIv",-12,"Yes B Bad","yes","bad"
"R_2dlINIzP1v3FX0g",4,"Yes B Bad","yes","bad"
"R_2ebd9LcKLlwFO5v",-9,"Yes B Bad","yes","bad"
"R_2h5GlipyzZ47VLj",31,"Yes B Bad","yes","bad"
"R_2QrLW0BHAjWVg7Q",-11,"Yes B Bad","yes","bad"
"R_2rAt1AD0sqk7yPG",18,"Yes B Bad","yes","bad"
"R_2rkgUKYk3bYGIoF",-5,"Yes B Bad","yes","bad"
"R_2uCFCg6xVDEY02q",4,"Yes B Bad","yes","bad"
"R_2XizCOMyNrGa7Az",-7,"Yes B Bad","yes","bad"
"R_31zuDrqUATmHgFI",0,"Yes B Bad","yes","bad"
"R_32KqOo2AEj0tVdX",-17,"Yes B Bad","yes","bad"
"R_3D77jkyASlRGTqD",-13,"Yes B Bad","yes","bad"
"R_3dDE8OS7jARHVcT",0,"Yes B Bad","yes","bad"
"R_3G3S0l7VxciaIWg",5,"Yes B Bad","yes","bad"
"R_3iI892aKIzlTCm3",-17,"Yes B Bad","yes","bad"
"R_3KW9H9FC1ifo1YV",5,"Yes B Bad","yes","bad"
"R_3MRne9JybULuGPX",-10,"Yes B Bad","yes","bad"
"R_a90wt16hQIHhsRj",24,"Yes B Bad","yes","bad"
"R_Aaiu7NwZQoFdazT",-11,"Yes B Bad","yes","bad"
"R_AhSldTz7xNWz7SF",-3,"Yes B Bad","yes","bad"
"R_ANeTIXcBIwyfggV",25,"Yes B Bad","yes","bad"
"R_BDEiiuol7PCm5od",14,"Yes B Bad","yes","bad"
"R_PwfHbOWesn6tR0l",-50,"Yes B Bad","yes","bad"
"R_sChbmfdhKx3fYFb",16,"Yes B Bad","yes","bad"
"R_SIBMbeTFd37lOY9",-41,"Yes B Bad","yes","bad"
"R_XLNB6At9fKflzG1",-11,"Yes B Bad","yes","bad"
"R_z6C8dk0TuG2cq2t",0,"Yes B Bad","yes","bad"
"R_0TbvEJOOdRE8Po5",4,"Yes B Badder","yes","badder"
"R_10NQO6ofuvssLna",-49,"Yes B Badder","yes","badder"
"R_125YC954CGborqS",-40,"Yes B Badder","yes","badder"
"R_1FKepxOiPxYVQHz",-50,"Yes B Badder","yes","badder"
"R_1igi8iqWfkvrcc1",-14,"Yes B Badder","yes","badder"
"R_1jwjzf7E6IsgZqq",20,"Yes B Badder","yes","badder"
"R_1jwUh0dtFWDuT4x",5,"Yes B Badder","yes","badder"
"R_1mL9sBksGn4Chrc",-27,"Yes B Badder","yes","badder"
"R_1ooRxXWrJBeti3l",5,"Yes B Badder","yes","badder"
"R_1pmV7CCbwnNL4bs",0,"Yes B Badder","yes","badder"
"R_1qg5zxG4OHT34gX",18,"Yes B Badder","yes","badder"
"R_1rwYAjoube9ImlK",21,"Yes B Badder","yes","badder"
"R_22DGikbZewcoEkH",-48,"Yes B Badder","yes","badder"
"R_22R1B5mN0RA0RMU",-50,"Yes B Badder","yes","badder"
"R_2aQ6gax5O03RSIv",-19,"Yes B Badder","yes","badder"
"R_2dlINIzP1v3FX0g",5,"Yes B Badder","yes","badder"
"R_2ebd9LcKLlwFO5v",-9,"Yes B Badder","yes","badder"
"R_2h5GlipyzZ47VLj",-3,"Yes B Badder","yes","badder"
"R_2QrLW0BHAjWVg7Q",5,"Yes B Badder","yes","badder"
"R_2rAt1AD0sqk7yPG",-14,"Yes B Badder","yes","badder"
"R_2rkgUKYk3bYGIoF",-15,"Yes B Badder","yes","badder"
"R_2uCFCg6xVDEY02q",-6,"Yes B Badder","yes","badder"
"R_2XizCOMyNrGa7Az",-5,"Yes B Badder","yes","badder"
"R_31zuDrqUATmHgFI",2,"Yes B Badder","yes","badder"
"R_32KqOo2AEj0tVdX",-30,"Yes B Badder","yes","badder"
"R_3D77jkyASlRGTqD",-20,"Yes B Badder","yes","badder"
"R_3dDE8OS7jARHVcT",-3,"Yes B Badder","yes","badder"
"R_3G3S0l7VxciaIWg",-20,"Yes B Badder","yes","badder"
"R_3iI892aKIzlTCm3",23,"Yes B Badder","yes","badder"
"R_3KW9H9FC1ifo1YV",27,"Yes B Badder","yes","badder"
"R_3MRne9JybULuGPX",-20,"Yes B Badder","yes","badder"
"R_a90wt16hQIHhsRj",-21,"Yes B Badder","yes","badder"
"R_Aaiu7NwZQoFdazT",-11,"Yes B Badder","yes","badder"
"R_AhSldTz7xNWz7SF",-6,"Yes B Badder","yes","badder"
"R_ANeTIXcBIwyfggV",23,"Yes B Badder","yes","badder"
"R_BDEiiuol7PCm5od",12,"Yes B Badder","yes","badder"
"R_PwfHbOWesn6tR0l",-50,"Yes B Badder","yes","badder"
"R_sChbmfdhKx3fYFb",-14,"Yes B Badder","yes","badder"
"R_SIBMbeTFd37lOY9",-48,"Yes B Badder","yes","badder"
"R_XLNB6At9fKflzG1",-50,"Yes B Badder","yes","badder"
"R_z6C8dk0TuG2cq2t",-40,"Yes B Badder","yes","badder"
"R_0TbvEJOOdRE8Po5",9,"Yes C Bad","yes","bad"
"R_10NQO6ofuvssLna",-2,"Yes C Bad","yes","bad"
"R_125YC954CGborqS",10,"Yes C Bad","yes","bad"
"R_1FKepxOiPxYVQHz",-9,"Yes C Bad","yes","bad"
"R_1igi8iqWfkvrcc1",11,"Yes C Bad","yes","bad"
"R_1jwjzf7E6IsgZqq",-18,"Yes C Bad","yes","bad"
"R_1jwUh0dtFWDuT4x",-13,"Yes C Bad","yes","bad"
"R_1mL9sBksGn4Chrc",2,"Yes C Bad","yes","bad"
"R_1ooRxXWrJBeti3l",12,"Yes C Bad","yes","bad"
"R_1pmV7CCbwnNL4bs",10,"Yes C Bad","yes","bad"
"R_1qg5zxG4OHT34gX",7,"Yes C Bad","yes","bad"
"R_1rwYAjoube9ImlK",23,"Yes C Bad","yes","bad"
"R_22DGikbZewcoEkH",-30,"Yes C Bad","yes","bad"
"R_22R1B5mN0RA0RMU",50,"Yes C Bad","yes","bad"
"R_2aQ6gax5O03RSIv",0,"Yes C Bad","yes","bad"
"R_2dlINIzP1v3FX0g",7,"Yes C Bad","yes","bad"
"R_2ebd9LcKLlwFO5v",-15,"Yes C Bad","yes","bad"
"R_2h5GlipyzZ47VLj",31,"Yes C Bad","yes","bad"
"R_2QrLW0BHAjWVg7Q",0,"Yes C Bad","yes","bad"
"R_2rAt1AD0sqk7yPG",-18,"Yes C Bad","yes","bad"
"R_2rkgUKYk3bYGIoF",-5,"Yes C Bad","yes","bad"
"R_2uCFCg6xVDEY02q",16,"Yes C Bad","yes","bad"
"R_2XizCOMyNrGa7Az",7,"Yes C Bad","yes","bad"
"R_31zuDrqUATmHgFI",12,"Yes C Bad","yes","bad"
"R_32KqOo2AEj0tVdX",-10,"Yes C Bad","yes","bad"
"R_3D77jkyASlRGTqD",-5,"Yes C Bad","yes","bad"
"R_3dDE8OS7jARHVcT",2,"Yes C Bad","yes","bad"
"R_3G3S0l7VxciaIWg",5,"Yes C Bad","yes","bad"
"R_3iI892aKIzlTCm3",-5,"Yes C Bad","yes","bad"
"R_3KW9H9FC1ifo1YV",5,"Yes C Bad","yes","bad"
"R_3MRne9JybULuGPX",0,"Yes C Bad","yes","bad"
"R_a90wt16hQIHhsRj",27,"Yes C Bad","yes","bad"
"R_Aaiu7NwZQoFdazT",5,"Yes C Bad","yes","bad"
"R_AhSldTz7xNWz7SF",-1,"Yes C Bad","yes","bad"
"R_ANeTIXcBIwyfggV",31,"Yes C Bad","yes","bad"
"R_BDEiiuol7PCm5od",13,"Yes C Bad","yes","bad"
"R_PwfHbOWesn6tR0l",-20,"Yes C Bad","yes","bad"
"R_sChbmfdhKx3fYFb",15,"Yes C Bad","yes","bad"
"R_SIBMbeTFd37lOY9",0,"Yes C Bad","yes","bad"
"R_XLNB6At9fKflzG1",4,"Yes C Bad","yes","bad"
"R_z6C8dk0TuG2cq2t",0,"Yes C Bad","yes","bad"
"R_0TbvEJOOdRE8Po5",3,"Yes C Badder","yes","badder"
"R_10NQO6ofuvssLna",-27,"Yes C Badder","yes","badder"
"R_125YC954CGborqS",-30,"Yes C Badder","yes","badder"
"R_1FKepxOiPxYVQHz",-49,"Yes C Badder","yes","badder"
"R_1igi8iqWfkvrcc1",-40,"Yes C Badder","yes","badder"
"R_1jwjzf7E6IsgZqq",17,"Yes C Badder","yes","badder"
"R_1jwUh0dtFWDuT4x",-23,"Yes C Badder","yes","badder"
"R_1mL9sBksGn4Chrc",-20,"Yes C Badder","yes","badder"
"R_1ooRxXWrJBeti3l",-7,"Yes C Badder","yes","badder"
"R_1pmV7CCbwnNL4bs",-12,"Yes C Badder","yes","badder"
"R_1qg5zxG4OHT34gX",7,"Yes C Badder","yes","badder"
"R_1rwYAjoube9ImlK",43,"Yes C Badder","yes","badder"
"R_22DGikbZewcoEkH",-42,"Yes C Badder","yes","badder"
"R_22R1B5mN0RA0RMU",-21,"Yes C Badder","yes","badder"
"R_2aQ6gax5O03RSIv",0,"Yes C Badder","yes","badder"
"R_2dlINIzP1v3FX0g",-13,"Yes C Badder","yes","badder"
"R_2ebd9LcKLlwFO5v",12,"Yes C Badder","yes","badder"
"R_2h5GlipyzZ47VLj",-19,"Yes C Badder","yes","badder"
"R_2QrLW0BHAjWVg7Q",-6,"Yes C Badder","yes","badder"
"R_2rAt1AD0sqk7yPG",22,"Yes C Badder","yes","badder"
"R_2rkgUKYk3bYGIoF",-10,"Yes C Badder","yes","badder"
"R_2uCFCg6xVDEY02q",-5,"Yes C Badder","yes","badder"
"R_2XizCOMyNrGa7Az",-10,"Yes C Badder","yes","badder"
"R_31zuDrqUATmHgFI",0,"Yes C Badder","yes","badder"
"R_32KqOo2AEj0tVdX",0,"Yes C Badder","yes","badder"
"R_3D77jkyASlRGTqD",-19,"Yes C Badder","yes","badder"
"R_3dDE8OS7jARHVcT",-14,"Yes C Badder","yes","badder"
"R_3G3S0l7VxciaIWg",-17,"Yes C Badder","yes","badder"
"R_3iI892aKIzlTCm3",20,"Yes C Badder","yes","badder"
"R_3KW9H9FC1ifo1YV",-1,"Yes C Badder","yes","badder"
"R_3MRne9JybULuGPX",-35,"Yes C Badder","yes","badder"
"R_a90wt16hQIHhsRj",-10,"Yes C Badder","yes","badder"
"R_Aaiu7NwZQoFdazT",-10,"Yes C Badder","yes","badder"
"R_AhSldTz7xNWz7SF",-3,"Yes C Badder","yes","badder"
"R_ANeTIXcBIwyfggV",17,"Yes C Badder","yes","badder"
"R_BDEiiuol7PCm5od",-14,"Yes C Badder","yes","badder"
"R_PwfHbOWesn6tR0l",-50,"Yes C Badder","yes","badder"
"R_sChbmfdhKx3fYFb",-25,"Yes C Badder","yes","badder"
"R_SIBMbeTFd37lOY9",15,"Yes C Badder","yes","badder"
"R_XLNB6At9fKflzG1",-50,"Yes C Badder","yes","badder"
"R_z6C8dk0TuG2cq2t",-40,"Yes C Badder","yes","badder"
"R_0TbvEJOOdRE8Po5",6,"Yes D Bad","yes","bad"
"R_10NQO6ofuvssLna",-14,"Yes D Bad","yes","bad"
"R_125YC954CGborqS",-12,"Yes D Bad","yes","bad"
"R_1FKepxOiPxYVQHz",-29,"Yes D Bad","yes","bad"
"R_1igi8iqWfkvrcc1",-31,"Yes D Bad","yes","bad"
"R_1jwjzf7E6IsgZqq",-20,"Yes D Bad","yes","bad"
"R_1jwUh0dtFWDuT4x",-28,"Yes D Bad","yes","bad"
"R_1mL9sBksGn4Chrc",0,"Yes D Bad","yes","bad"
"R_1ooRxXWrJBeti3l",-8,"Yes D Bad","yes","bad"
"R_1pmV7CCbwnNL4bs",10,"Yes D Bad","yes","bad"
"R_1qg5zxG4OHT34gX",22,"Yes D Bad","yes","bad"
"R_1rwYAjoube9ImlK",42,"Yes D Bad","yes","bad"
"R_22DGikbZewcoEkH",-34,"Yes D Bad","yes","bad"
"R_22R1B5mN0RA0RMU",-20,"Yes D Bad","yes","bad"
"R_2aQ6gax5O03RSIv",0,"Yes D Bad","yes","bad"
"R_2dlINIzP1v3FX0g",6,"Yes D Bad","yes","bad"
"R_2ebd9LcKLlwFO5v",14,"Yes D Bad","yes","bad"
"R_2h5GlipyzZ47VLj",7,"Yes D Bad","yes","bad"
"R_2QrLW0BHAjWVg7Q",-7,"Yes D Bad","yes","bad"
"R_2rAt1AD0sqk7yPG",-15,"Yes D Bad","yes","bad"
"R_2rkgUKYk3bYGIoF",-5,"Yes D Bad","yes","bad"
"R_2uCFCg6xVDEY02q",2,"Yes D Bad","yes","bad"
"R_2XizCOMyNrGa7Az",5,"Yes D Bad","yes","bad"
"R_31zuDrqUATmHgFI",9,"Yes D Bad","yes","bad"
"R_32KqOo2AEj0tVdX",0,"Yes D Bad","yes","bad"
"R_3D77jkyASlRGTqD",5,"Yes D Bad","yes","bad"
"R_3dDE8OS7jARHVcT",-1,"Yes D Bad","yes","bad"
"R_3G3S0l7VxciaIWg",-3,"Yes D Bad","yes","bad"
"R_3iI892aKIzlTCm3",-10,"Yes D Bad","yes","bad"
"R_3KW9H9FC1ifo1YV",4,"Yes D Bad","yes","bad"
"R_3MRne9JybULuGPX",0,"Yes D Bad","yes","bad"
"R_a90wt16hQIHhsRj",21,"Yes D Bad","yes","bad"
"R_Aaiu7NwZQoFdazT",5,"Yes D Bad","yes","bad"
"R_AhSldTz7xNWz7SF",-2,"Yes D Bad","yes","bad"
"R_ANeTIXcBIwyfggV",20,"Yes D Bad","yes","bad"
"R_BDEiiuol7PCm5od",-24,"Yes D Bad","yes","bad"
"R_PwfHbOWesn6tR0l",-50,"Yes D Bad","yes","bad"
"R_sChbmfdhKx3fYFb",20,"Yes D Bad","yes","bad"
"R_SIBMbeTFd37lOY9",-9,"Yes D Bad","yes","bad"
"R_XLNB6At9fKflzG1",-35,"Yes D Bad","yes","bad"
"R_z6C8dk0TuG2cq2t",15,"Yes D Bad","yes","bad"
"R_0TbvEJOOdRE8Po5",4,"Yes D Badder","yes","badder"
"R_10NQO6ofuvssLna",-19,"Yes D Badder","yes","badder"
"R_125YC954CGborqS",-19,"Yes D Badder","yes","badder"
"R_1FKepxOiPxYVQHz",-31,"Yes D Badder","yes","badder"
"R_1igi8iqWfkvrcc1",14,"Yes D Badder","yes","badder"
"R_1jwjzf7E6IsgZqq",29,"Yes D Badder","yes","badder"
"R_1jwUh0dtFWDuT4x",49,"Yes D Badder","yes","badder"
"R_1mL9sBksGn4Chrc",-4,"Yes D Badder","yes","badder"
"R_1ooRxXWrJBeti3l",0,"Yes D Badder","yes","badder"
"R_1pmV7CCbwnNL4bs",0,"Yes D Badder","yes","badder"
"R_1qg5zxG4OHT34gX",5,"Yes D Badder","yes","badder"
"R_1rwYAjoube9ImlK",15,"Yes D Badder","yes","badder"
"R_22DGikbZewcoEkH",-50,"Yes D Badder","yes","badder"
"R_22R1B5mN0RA0RMU",-5,"Yes D Badder","yes","badder"
"R_2aQ6gax5O03RSIv",0,"Yes D Badder","yes","badder"
"R_2dlINIzP1v3FX0g",6,"Yes D Badder","yes","badder"
"R_2ebd9LcKLlwFO5v",0,"Yes D Badder","yes","badder"
"R_2h5GlipyzZ47VLj",20,"Yes D Badder","yes","badder"
"R_2QrLW0BHAjWVg7Q",-10,"Yes D Badder","yes","badder"
"R_2rAt1AD0sqk7yPG",-17,"Yes D Badder","yes","badder"
"R_2rkgUKYk3bYGIoF",-10,"Yes D Badder","yes","badder"
"R_2uCFCg6xVDEY02q",-1,"Yes D Badder","yes","badder"
"R_2XizCOMyNrGa7Az",11,"Yes D Badder","yes","badder"
"R_31zuDrqUATmHgFI",0,"Yes D Badder","yes","badder"
"R_32KqOo2AEj0tVdX",10,"Yes D Badder","yes","badder"
"R_3D77jkyASlRGTqD",-7,"Yes D Badder","yes","badder"
"R_3dDE8OS7jARHVcT",-3,"Yes D Badder","yes","badder"
"R_3G3S0l7VxciaIWg",0,"Yes D Badder","yes","badder"
"R_3iI892aKIzlTCm3",18,"Yes D Badder","yes","badder"
"R_3KW9H9FC1ifo1YV",10,"Yes D Badder","yes","badder"
"R_3MRne9JybULuGPX",0,"Yes D Badder","yes","badder"
"R_a90wt16hQIHhsRj",0,"Yes D Badder","yes","badder"
"R_Aaiu7NwZQoFdazT",7,"Yes D Badder","yes","badder"
"R_AhSldTz7xNWz7SF",-3,"Yes D Badder","yes","badder"
"R_ANeTIXcBIwyfggV",23,"Yes D Badder","yes","badder"
"R_BDEiiuol7PCm5od",-29,"Yes D Badder","yes","badder"
"R_PwfHbOWesn6tR0l",-40,"Yes D Badder","yes","badder"
"R_sChbmfdhKx3fYFb",8,"Yes D Badder","yes","badder"
"R_SIBMbeTFd37lOY9",29,"Yes D Badder","yes","badder"
"R_XLNB6At9fKflzG1",-25,"Yes D Badder","yes","badder"
"R_z6C8dk0TuG2cq2t",5,"Yes D Badder","yes","badder"
